Engineering Stress	Engineering Strain
404611269.7	0.034882143
404654250.9	0.034912202
404708328	0.034941071
404611149.6	0.034966369
404685655.9	0.034996726
404825534.1	0.035028571
404943862	0.035058929
404991289.4	0.035089286
404954638	0.035116369
405031146.1	0.035146726
405166618.3	0.035178571
405290955.2	0.035208929
405329569.9	0.035238988
405236838.7	0.035266369
405269204.3	0.03529494
405368826.2	0.035325298
405494404.1	0.035357143
405521162.2	0.035385714
405553568.1	0.035414583
405630397	0.03544494
405814418.5	0.035476786
405899699.8	0.035506845
405954096.8	0.035537202
405907190	0.035564286
405891647.8	0.035591369
405977810.9	0.035623512
406112281.4	0.035653571
406135314.5	0.035683929
406211422	0.035712798
406250838.7	0.035741369
406372411.3	0.035773214
406524066.3	0.03580506
406520982.1	0.035833929
406461497.3	0.0358625
406397246.4	0.035889583
406511608.4	0.03591994
406673277.8	0.035951786
406696030.5	0.035980655
406761763.4	0.036010714
406745901.4	0.036039583
406927920.3	0.036071429
407020451.6	0.036103274
407026699.8	0.036132143
407017207	0.036159226
406916824.4	0.036187798
407022534.1	0.036218155
407184203.4	0.036248512
407233634.4	0.036278571
407301490.1	0.036308929
407328569	0.036337798
407439165.8	0.036369643
407558655.9	0.036399702
407598431.9	0.036428571
407606283.2	0.036458929
407531737.5	0.036484226
407572836	0.036514583
407750608.4	0.036546429
407854956.1	0.036576786
407901141.6	0.036607143
407935590.5	0.036635714
407985020.6	0.036666071
408118931	0.036697917
408151137.1	0.036726786
408174370.1	0.036755357
408125621	0.03678244
408151897.8	0.036812798
408307238.4	0.036844643
408420078.9	0.036875
408510607.5	0.036905357
408482447.1	0.036933929
408494024.2	0.036962798
408658857.5	0.036994643
408748985.7	0.037024702
408780190	0.037053571
408753672.9	0.037082143
408683492.8	0.037111012
408849248.2	0.037141369
408994334.2	0.037171429
409022013.4	0.037201786
409047569.9	0.037232143
409002305.6	0.037259226
409139340.5	0.037291071
409256026	0.037322917
409315630.8	0.037351786
409278337.8	0.037380357
409217611.1	0.03740744
409299607.5	0.037439286
409437403.2	0.037469643
409452064.5	0.037498512
409540750	0.037528571
409517637.1	0.037555655
409656034.1	0.037589286
409780971.3	0.037619643
409881394.3	0.037649702
409845863.8	0.037678571
409759060	0.037705655
409840336	0.037736012
410000163.1	0.037766369
410018027.8	0.037796429
410085203.4	0.037825298
410070543	0.037853869
410169283.2	0.037885714
410378019.7	0.03791756
410430213.3	0.037947917
410408823.5	0.037976786
410315450.7	0.038002083
410347616.5	0.03803244
410505440	0.038064286
410590721.3	0.038093155
410664266.1	0.038123512
410657736.6	0.038152083
410750428.3	0.03818244
410918426.5	0.038215774
410978952.5	0.038246131
410991931	0.038274702
410898838.7	0.038300298
410904887.1	0.038330655
411043204.3	0.038361012
411186046.6	0.038391369
411244009	0.038421429
411261754.5	0.038451786
411282944.4	0.038480655
411455870.1	0.0385125
411493443.5	0.03854256
411527852.2	0.038571429
411469889.8	0.038598512
411452505.4	0.038627083
411540149.6	0.038659226
411688600.4	0.038689286
411732422.9	0.038719643
411784656.8	0.038748512
411761784.1	0.038777083
411930704.3	0.038810417
412002966.8	0.038839286
412085845	0.038869643
412031247.3	0.038896726
411983098.6	0.038925298
412088128.1	0.038955655
412226804.7	0.0389875
412266100.4	0.039016369
412332674.7	0.039046429
412315410.4	0.039075298
412414111.1	0.039107143
412580948	0.0391375
412642435.5	0.03916756
412620844.1	0.039196429
412523626.3	0.039223512
412632621	0.039253869
412758039.4	0.039284226
412838673.8	0.039314286
412877849.5	0.039344643
412894072.6	0.039371726
412949150.5	0.039403571
413134934.6	0.039433929
413256267	0.039465774
413227265.2	0.039494643
413146390.7	0.039521726
413185405.9	0.039552083
413305897	0.039582143
413406440	0.039611012
413420259.9	0.039641369
413441930.1	0.03966994
413503017	0.039700298
413729338.7	0.039733631
413780050.2	0.039763988
413781532.3	0.03979256
413703101.3	0.03981994
413722288.5	0.039848512
413802162.2	0.039878869
413936953.4	0.039909226
413917886.2	0.039939286
413941600.4	0.039968155
413988105.7	0.039996726
414168362	0.040030357
414234495.5	0.040060417
414281883.5	0.040090774
414193678.3	0.040117857
414166038.5	0.04014494
414307519.7	0.040177083
414387833.3	0.040207143
414419318.1	0.040236012
414483129	0.040266369
414505801.1	0.04029494
414686457.9	0.040328274
414806508.1	0.040358631
414817724	0.0403875
414775423.8	0.040414583
414703441.8	0.040443155
414826457	0.040473512
414933408.6	0.040505357
414990889.8	0.040534226
415035873.7	0.040564286
415023136.2	0.040593155
415123318.1	0.040625
415323682.8	0.040655357
415321639.8	0.040685417
415349639.8	0.040714286
415258149.6	0.040741369
415335899.6	0.040771726
415467246.4	0.040802083
415578244.6	0.040832143
415610490.1	0.0408625
415602478.5	0.040891369
415645259	0.040921429
415842499.1	0.040953274
415892731.2	0.040983631
415891088.7	0.0410125
415822951.6	0.041037798
415877429.2	0.041068155
415987104.8	0.0411
416134353.9	0.041131845
416163595.9	0.041160714
416163114.7	0.041189286
416138759.9	0.041218155
416328629.9	0.04125
416409184.6	0.041280357
416449561.8	0.041310417
416346735.7	0.041337798
416349659.5	0.041366369
416453126.3	0.041398214
416615757.2	0.041428571
416616679.2	0.041458929
416623849.5	0.041486012
416625571.7	0.041516369
416776986.6	0.041548214
416899760.8	0.041578274
416937214.2	0.041608631
416868796.6	0.041635714
416834628.1	0.041664583
416937614.7	0.04169494
417053980.3	0.041725
417117470.4	0.041755357
417114545.7	0.041784226
417130888.9	0.041812798
417298888	0.041844643
417422943.5	0.041876488
417464802.9	0.041905357
417426108.4	0.041933929
417369707.9	0.041961012
417429233	0.041991369
417578765.2	0.042023214
417630959.7	0.042052083
417687920.3	0.042080655
417674100.4	0.042111012
417820828.9	0.042142857
417979734.8	0.042173214
418011699.8	0.042203274
418013382.6	0.042232143
417892129.9	0.042259226
417969880.8	0.042287798
418106995.5	0.04231994
418192155.9	0.04235
418236458.8	0.042378869
418216630.8	0.04240744
418348378.1	0.042439286
418513172	0.042471131
418545097.7	0.0425
418526630.8	0.042530357
418445034.9	0.042555655
418485813.6	0.042586012
418615477.6	0.042617857
418717141.6	0.042648214
418724431.9	0.042677083
418748786.7	0.042707143
418848929.2	0.0427375
418998902.3	0.042769345
419020973.1	0.042798214
419035834.2	0.042828274
418993774.2	0.042855655
418964372.8	0.042884226
419131129.9	0.042916071
419246693.5	0.042946429
419296924.7	0.042976786
419350200.7	0.043005357
419347517	0.043035714
419481948	0.043066071
419532819.9	0.043096131
419537867.4	0.043125
419524648.7	0.043152083
419486434.6	0.043180655
419626152.3	0.043212798
419726975.8	0.043244643
419801962.4	0.043273214
419877069	0.043303571
419856920.3	0.043332143
419946568.1	0.0433625
420058726.7	0.043394345
420107716.8	0.043423214
420069222.2	0.043451786
420046870.1	0.043478869
420120895.2	0.043509226
420273231.2	0.043541071
420301672	0.043571429
420396406.8	0.0436
420344973.1	0.043628869
420416114.7	0.043659226
420583672	0.043691071
420655614.7	0.043721131
420637268.8	0.04375
420535443.5	0.043777083
420615597.7	0.04380744
420738812.7	0.043837798
420765210.6	0.043867857
420831183.7	0.043898214
420835790.3	0.043925298
420875647	0.043957143
421079977.6	0.043988988
421116669.4	0.044019345
421131129.9	0.044048214
421047851.3	0.044075298
421059708.8	0.044103869
421188531.4	0.044135714
421279981.2	0.044164583
421322481.2	0.04419494
421310224	0.044223512
421394904.1	0.044253869
421562181.9	0.044285714
421633443.5	0.04431756
421669334.2	0.044346131
421583932.8	0.044371726
421557615.6	0.044402083
421672859.3	0.04443244
421815822.6	0.044462798
421853555.6	0.044492857
421896176.5	0.044521726
421899500.9	0.044552083
422068260.8	0.044583929
422151819	0.044613988
422175012.5	0.044642857
422139842.3	0.04466994
422060810	0.044698512
422173810.9	0.044730655
422326587.8	0.044760714
422375536.7	0.044791071
422421362	0.04481994
422435501.8	0.04485
422552107.5	0.044881845
422667672	0.044912202
422688060.9	0.044941071
422672238.4	0.044969643
422553910.4	0.044996726
422694991	0.045027083
422812758.1	0.045058929
422870920.3	0.045087798
422940539.4	0.045117857
422910577.1	0.045146726
422950393.4	0.045178571
423140664	0.045208929
423143107.5	0.045238988
423173389.8	0.045267857
423068521.5	0.04529494
423127484.8	0.045325298
423241807.3	0.045355655
423328410.4	0.045385714
423373634.4	0.045416071
423375597.7	0.04544494
423361897.8	0.045475
423574440	0.045506845
423616940	0.045537202
423666810.9	0.045566071
423543516.1	0.045593155
423594828.9	0.045623512
423708830.6	0.045653571
423801642.5	0.045683929
423838734.8	0.045712798
423859084.2	0.045741369
423859924.7	0.045771726
424043505.4	0.045803571
424149215.9	0.045833929
424203212.4	0.045863988
424093376.3	0.045891369
424073908.6	0.04591994
424195681.9	0.045950298
424314971.3	0.045980655
424325305.6	0.046009226
424359835.1	0.046039583
424397969.5	0.046068155
424584794.8	0.046101786
424654573.5	0.046131845
424708530.5	0.046162202
424631861.1	0.046189286
424585715.9	0.046218155
424695111.1	0.046248512
424813398.7	0.046278571
424841278.7	0.04630744
424891430.1	0.046337798
424908133.5	0.046366369
425041883.5	0.046398214
425184606.6	0.04643006
425219696.2	0.046458929
425164137.1	0.0464875
425084824.4	0.046514583
425186489.2	0.04654494
425278900.5	0.046575298
425327609.3	0.046605655
425343712.4	0.046635714
425372353	0.046664583
425462761.6	0.046696429
425639091.4	0.046726786
425655274.2	0.046756845
425645460.6	0.046785714
425562142.5	0.046812798
425630038.5	0.046843155
425757459.7	0.046873512
425842580.6	0.046903571
425877310	0.046933929
425871221.3	0.046962798
425891289.4	0.046992857
426095259.9	0.047024702
426135517	0.047053571
426178017	0.047083929
426096220.4	0.047111012
426108678.3	0.047139583
426249919.4	0.047171429
426355909.5	0.047201786
426398370.1	0.047232143
426415274.2	0.047260714
426432057.3	0.047289583
426608628.1	0.047321429
426691706.1	0.047351786
426739293.9	0.047381845
426656937.3	0.047409226
426631861.1	0.047437798
426763968.6	0.047468155
426877170.3	0.0475
426935332.4	0.047530357
426955721.3	0.04755744
426900923.8	0.047586012
427060950.7	0.047619643
427196983.9	0.047649702
427216171.1	0.04768006
427160892.5	0.047707143
427090232.1	0.047736012
427200028.7	0.047766369
427336381.7	0.047796429
427388255.4	0.047826786
427385732.1	0.047855655
427342230.3	0.047884226
427490240.1	0.047916071
427642577.1	0.047947917
427664688.2	0.047976786
427653472.2	0.048005357
427570314.5	0.04803244
427631320.8	0.048062798
427765150.5	0.048094643
427867015.2	0.048125
427828360.2	0.048153571
427848108.4	0.04818244
427932348.6	0.048212798
428126584.2	0.048244643
428164277.8	0.048274702
428173731.2	0.048303571
428088129.9	0.048330655
428094138	0.048361012
428250199.8	0.048391369
428327589.6	0.048421429
428341409.5	0.048450298
428352505.4	0.048478869
428450644.3	0.048510714
428614156.8	0.04854256
428702762.5	0.048572917
428705045.7	0.048601786
428598454.3	0.048628869
428617521.5	0.04865744
428782595.9	0.048689286
428858824.4	0.048719643
428897599.5	0.048748512
428936053.8	0.048777083
428969461.5	0.048808929
429158889.8	0.048840774
429193819.9	0.048869643
429191456.1	0.048899702
429140984.8	0.048925298
429122238.4	0.048955655
429256108.4	0.048986012
429365383.5	0.049016369
429391940.9	0.049046429
429436764.3	0.049075298
429437886.2	0.049105655
429589221.3	0.0491375
429649546.6	0.04916756
429648946.2	0.049196429
429622948.9	0.049225
429580729.4	0.049252083
429694050.2	0.049284226
429822232.1	0.049316071
429867295.7	0.049344643
429935593.2	0.049375
429912681	0.049405357
430016748.2	0.049435417
430055683.7	0.049464286
430133914.9	0.049494643
430096621.9	0.049523214
430027603.9	0.049550298
430123500	0.049580655
430255327.1	0.0496125
430334560	0.049642857
430415955.2	0.049673214
430353707	0.049700298
430429775.1	0.049730655
430553470.4	0.0497625
430657057.3	0.04979256
430630980.3	0.049821429
430554511.6	0.049848512
430634545.7	0.049878869
430770979.4	0.049910714
430842440.9	0.049939286
430913782.3	0.049969643
430886743.7	0.049998512
430881336	0.050027083
431074370.1	0.050060417
431171267.9	0.050090774
431177917.6	0.050119643
431076853.9	0.050146726
431110581.5	0.050175298
431236480.3	0.050207143
431301052	0.050236012
431341910.4	0.050266369
431358133.5	0.05029494
431389818.1	0.050325298
431576403.2	0.050357143
431659802	0.0503875
431692568.1	0.05041756
431600077.1	0.05044494
431565667.6	0.050473512
431669135.3	0.050503869
431790507.2	0.050534226
431775125.4	0.050564286
431833568.1	0.050593155
431852034.9	0.050621726
431998922.9	0.050655357
432108078	0.050685417
432126303.8	0.050715774
432078636.2	0.050742857
432019992.8	0.05076994
432085005.4	0.050802083
432248678.3	0.050832143
432280483	0.0508625
432334039.4	0.050891369
432324505.4	0.05091994
432420401.4	0.050951786
432557957	0.050983631
432588240.1	0.0510125
432558998.2	0.051041071
432463583.3	0.051068155
432543616.5	0.051098512
432697194.4	0.051128869
432749388.9	0.051159226
432819368.3	0.051189286
432811156.8	0.051218155
432861067.2	0.05125
433065998.2	0.051280357
433082341.4	0.051310417
433072647.8	0.051339286
433009558.2	0.051366369
433060551.1	0.051396726
433165420.3	0.051427083
433258111.1	0.051457143
433332577.1	0.0514875
433313509.9	0.051516369
433333017.9	0.051546429
433536867.4	0.051578274
433558658.6	0.051608631
433613215.9	0.0516375
433519362	0.051664583
433520363.8	0.051693155
433637770.6	0.051725
433751172	0.051755357
433764630.8	0.051785714
433789105.7	0.051814286
433763789.4	0.051843155
433950334.2	0.051875
434032170.3	0.051905357
434055443.5	0.051935417
434011581.5	0.051962798
433957544.8	0.051991369
434089572.6	0.052021726
434186830.6	0.052053571
434209462.4	0.052082143
434255848.6	0.052111012
434215190.9	0.052139583
434370811.8	0.052173214
434467388.9	0.052203274
434544057.3	0.052233631
434488578.9	0.052260714
434389718.6	0.052287798
434535725.8	0.05231994
434626173.8	0.05235
434651770.6	0.052378869
434723833.3	0.052409226
434722351.3	0.052437798
434869440	0.052469643
434988969.5	0.0525
435036517	0.052530357
435008597.7	0.052558929
434941542.1	0.052586012
435039601.3	0.052616369
435131812.7	0.052648214
435186569.9	0.052677083
435231353.9	0.052705655
435244172	0.052736012
435312669.4	0.052766369
435521125.4	0.052798214
435555253.6	0.052828274
435539831.5	0.052857143
435427672	0.052884226
435506384.4	0.052914583
435587499.1	0.05294494
435685759	0.052975
435715881.7	0.053003869
435727097.7	0.05303244
435747606.6	0.053064286
435963873.7	0.053096131
435990871.9	0.053126488
436014225.8	0.053155357
435877030.5	0.05318244
435916767	0.053211012
436013664.9	0.053242857
436130230.3	0.053273214
436137681	0.053302083
436185267.9	0.053332143
436149657.7	0.053361012
436344534.1	0.053392857
436395006.3	0.053423214
436423406.8	0.053453274
436362480.3	0.053480655
436306360.2	0.053509226
436397409.5	0.053539583
436518341.4	0.053571429
436596772.4	0.0536
436596892.5	0.053630357
436593568.1	0.053659226
436698156.8	0.053689286
436820971.3	0.053721131
436890790.3	0.053751488
436828060.9	0.053778571
436763169.4	0.053805655
436867397	0.053837798
437019452.5	0.053867857
437118193.5	0.053898214
437129969.5	0.053927083
437083944.4	0.053955655
437146233	0.0539875
437339427.4	0.054017857
437356691.8	0.054048214
437368428.3	0.054076786
437283147.8	0.054103869
437373675.6	0.054134226
437474739.2	0.054166071
437591665.8	0.054196429
437577244.6	0.054225
437551168.5	0.054253869
437629679.2	0.054284226
437791469.5	0.054316071
437855159.5	0.054346131
437862089.6	0.054375
437745123.7	0.054402083
437791709.7	0.05443244
